cabin,passenger_adults,passenger_children,passenger_infant,passenger_youngsters,time_to_flight,connections_flag,travel_duration,destination_cont,a_purchase
Business,1,0,0,0,52,1,7,USA,0
Economy,2,0,0,0,52,1,7,EU,1
Economy,1,0,0,0,14,0,8,EU,0
Premium Economy,1,0,0,0,69,0,46,AS,0
Premium Economy,1,0,0,0,113,0,4,USA,0
Business,1,1,0,0,128,1,9,USA,1
Premium Economy,1,0,0,0,13,1,28,AF,0
Economy,1,0,0,0,9,1,13,EU,0
Economy,1,0,0,0,3,0,4,EU,0
Business,2,0,0,0,37,0,8,EU,0
Economy,1,0,0,0,40,0,14,AS,0
Economy,1,0,0,0,47,0,28,EU,0
Business,2,0,0,0,151,0,18,EU,0
Economy,3,0,0,0,12,1,7,EU,0
Economy,1,0,0,0,159,0,27,EU,0
Economy,3,0,0,3,44,0,8,EU,0
Business,2,0,0,0,26,0,5,EU,0
Economy,2,0,0,0,171,0,11,AS,0
Premium Economy,1,0,0,0,165,0,9,EU,0
Economy,1,0,0,0,15,0,3,EU,0
Business,1,0,0,0,27,1,5,EU,0
First,1,0,0,0,163,1,16,SA,0
Economy,2,0,0,0,148,0,8,EU,0
Economy,1,0,0,0,2,0,5,EU,0
Economy,1,0,0,0,24,1,124,AS,0
Economy,1,0,0,0,30,0,4,EU,0
Economy,1,0,0,0,257,0,6,EU,0
Economy,1,0,0,0,16,0,4,EU,0
Economy,1,0,0,0,75,0,7,EU,0
Economy,1,0,0,0,258,1,21,OC,0
Economy,1,0,0,0,139,0,4,EU,0
Economy,1,0,0,0,21,1,8,EU,0
Economy,1,0,0,1,58,1,28,USA,0
Economy,2,0,0,0,252,0,9,USA,1
Business,1,0,0,0,42,0,8,EU,0
Economy,1,0,0,0,21,0,4,EU,0
Economy,2,0,0,0,169,1,8,EU,0
Economy,2,0,0,0,24,0,16,USA,0
Economy,2,0,0,0,44,1,8,AS,0
Economy,2,0,0,0,129,0,5,EU,1
Economy,1,0,0,0,109,0,149,EU,0
Economy,1,0,0,0,6,0,10,EU,0
Economy,2,0,0,0,259,0,6,EU,0
Business,1,0,0,0,44,1,71,USA,0
Economy,1,1,0,0,84,1,17,EU,0
Economy,2,0,0,0,83,0,17,USA,0
Economy,1,0,0,0,85,0,10,EU,0
Economy,1,0,0,0,115,1,18,USA,0
Business,2,0,0,0,54,0,8,EU,0
Premium Economy,1,1,0,0,142,0,5,EU,1
Business,1,0,0,0,77,0,13,EU,0
Economy,2,0,0,0,153,0,8,USA,1
Economy,2,1,1,0,38,0,12,EU,0
Economy,1,0,0,0,155,0,8,EU,0
Economy,2,0,0,0,16,1,155,USA,0
Economy,3,1,0,0,84,0,8,EU,1
Economy,1,0,0,0,6,0,5,EU,0
Economy,1,0,0,0,25,0,31,EU,0
Economy,2,1,0,0,294,0,28,AS,0
Economy,2,0,0,0,7,0,3,EU,1
Economy,2,0,0,0,5,0,9,AS,0
Economy,1,0,0,0,69,1,29,EU,0
Economy,1,0,0,0,112,0,9,EU,0
Economy,1,0,0,0,94,1,8,USA,0
Economy,1,0,0,0,178,0,8,EU,0
Economy,2,0,0,0,52,1,3,EU,1
Economy,1,0,0,0,44,0,306,USA,0
Economy,1,0,0,0,15,1,11,EU,0
Economy,1,0,0,0,188,1,85,USA,0
Economy,1,0,0,0,179,1,15,EU,0
Economy,1,0,0,0,139,1,21,AS,0
Economy,1,0,0,0,5,0,7,EU,0
Economy,2,0,0,0,185,1,14,USA,1
Economy,2,0,0,0,141,0,6,USA,0
Economy,2,2,0,0,210,0,8,EU,1
Economy,2,0,0,0,155,0,8,AS,1
Economy,1,0,0,0,79,0,7,EU,0
Economy,1,1,0,0,108,0,5,EU,0
Economy,2,0,0,0,59,0,4,EU,0
Premium Economy,1,0,0,0,162,0,9,AS,0
Economy,2,0,0,0,88,0,8,EU,0
Business,1,0,0,0,109,0,11,EU,0
Premium Economy,1,0,0,1,86,0,16,AF,0
Economy,1,0,0,0,30,1,90,EU,0
Economy,1,0,0,0,76,0,12,EU,0
Business,1,0,0,0,246,1,13,USA,0
Economy,2,2,0,0,300,0,8,EU,0
Economy,2,0,0,0,20,0,5,EU,0
Economy,2,0,0,0,101,0,9,EU,0
Economy,2,0,0,0,135,0,4,EU,0
Premium Economy,1,0,0,0,152,1,14,EU,0
Economy,2,0,0,0,125,0,10,USA,0
Economy,1,0,0,0,12,0,111,EU,0
Economy,2,0,0,2,42,0,9,EU,0
Economy,1,0,0,0,36,0,114,USA,0
Premium Economy,1,0,0,0,8,0,3,EU,1
Economy,1,0,0,0,34,1,7,EU,0
Business,2,0,0,0,172,0,7,EU,0
Economy,1,0,0,0,7,0,8,AS,0
Business,1,0,0,0,65,1,7,USA,0
Economy,2,0,0,0,25,0,7,EU,0
Economy,1,0,0,0,302,1,8,EU,0
Economy,3,0,0,0,117,0,5,EU,0
Business,2,0,0,0,42,0,5,EU,0
Economy,1,0,0,0,18,1,18,AF,0
Economy,2,0,0,0,147,1,12,EU,0
Economy,2,0,0,0,58,0,5,EU,0
Economy,1,0,0,0,139,0,5,USA,0
Economy,2,0,0,0,321,1,12,AS,1
Business,1,0,0,0,27,1,4,EU,0
Economy,2,0,0,0,21,0,5,EU,0
Premium Economy,1,0,0,0,13,1,27,AF,0
Economy,1,0,0,0,197,0,15,AF,0
Business,1,0,0,0,145,1,8,AS,0
Economy,2,0,0,0,177,1,7,EU,0
Economy,2,0,0,0,65,0,13,EU,1
Premium Economy,1,0,0,0,36,0,259,AF,0
Economy,1,0,0,0,16,0,4,EU,0
Economy,2,1,0,0,106,0,4,AS,0
Economy,1,0,0,0,62,1,16,EU,0
Economy,1,0,0,0,9,0,5,EU,0
Economy,2,0,0,0,133,0,15,EU,0
Economy,1,1,0,0,88,0,16,EU,0
Economy,2,0,0,0,189,1,10,EU,0
Economy,3,2,0,0,34,0,6,EU,1
Economy,8,0,0,0,88,1,10,EU,0
Economy,2,0,0,0,20,1,10,USA,0
Economy,2,0,0,0,76,1,9,USA,0
Economy,2,0,0,0,168,0,4,EU,0
Economy,2,0,0,0,19,0,4,EU,1
Business,3,0,0,0,211,0,4,EU,1
Economy,1,0,0,0,7,0,8,EU,0
Premium Economy,1,0,0,0,52,0,43,EU,0
Economy,1,0,0,0,4,0,9,USA,0
Economy,2,0,0,0,44,0,11,EU,0
Economy,2,0,0,0,166,1,10,USA,0
Economy,1,0,0,0,44,0,2,EU,0
Economy,1,0,0,0,38,0,2,EU,0
Economy,1,0,0,0,28,0,4,EU,0
Premium Economy,1,0,0,0,57,0,73,USA,0
Economy,1,0,0,0,66,0,3,EU,0
Economy,2,2,0,0,54,0,6,EU,1
Economy,4,0,0,0,155,0,5,EU,0
Economy,1,0,0,0,27,0,12,EU,0
Economy,1,0,0,0,252,0,11,EU,0
Economy,2,0,0,0,125,0,5,EU,0
Economy,2,0,0,0,92,1,21,USA,0
Economy,1,0,0,0,5,1,174,EU,0
Economy,4,0,1,0,100,0,6,EU,0
Economy,1,0,0,0,87,0,5,EU,0
Economy,2,0,0,0,197,1,16,EU,0
Economy,2,0,0,0,37,0,5,EU,1
Economy,1,0,0,0,34,1,6,AS,0
Business,1,0,0,0,27,0,1,EU,1
Economy,2,0,0,0,108,0,65,EU,0
Economy,1,0,0,0,11,0,5,EU,0
Economy,1,0,0,0,53,1,13,EU,0
Economy,1,0,0,0,56,1,2,EU,0
Premium Economy,2,0,0,0,79,0,9,EU,0
Economy,1,0,0,0,141,0,14,EU,0
Business,1,0,0,0,13,0,5,EU,0
Economy,1,0,0,0,57,1,60,EU,0
Economy,2,0,0,0,71,0,4,EU,0
Economy,2,0,0,0,7,0,7,EU,0
Economy,1,0,0,0,10,0,3,EU,0
Economy,2,0,0,0,64,0,9,EU,0
Economy,1,0,0,0,5,0,5,USA,1
Business,2,0,0,0,122,0,15,AF,0
Economy,1,1,0,0,118,0,26,USA,0
Economy,1,0,0,0,26,0,10,EU,0
Economy,2,0,0,0,22,0,13,AF,0
Premium Economy,1,0,0,0,58,0,25,SA,0
Economy,2,0,0,0,162,0,29,USA,0
Economy,1,0,0,0,245,0,5,AF,0
Business,1,0,0,0,34,0,3,EU,1
Economy,1,0,0,0,39,0,4,AS,0
Economy,1,0,0,0,144,1,12,USA,0
Business,1,0,0,0,7,1,9,EU,0
Economy,1,0,0,0,8,0,4,EU,0
Economy,1,0,0,0,14,1,9,EU,0
Economy,2,0,0,0,61,0,15,EU,0
Economy,2,0,0,0,60,0,5,EU,0
Premium Economy,2,0,0,0,331,0,10,USA,0
Economy,1,0,0,0,130,0,22,AF,0
Business,1,0,0,0,28,0,3,AF,0
Economy,1,0,0,0,53,1,29,EU,0
Economy,1,0,0,0,37,1,38,OC,0
Economy,2,0,0,0,7,0,3,EU,0
Business,1,0,0,0,17,0,5,USA,0
Economy,2,0,0,0,34,0,9,USA,1
Premium Economy,1,0,0,0,173,0,6,USA,0
Economy,1,0,0,0,6,0,2,EU,0
Economy,1,0,0,0,31,1,44,EU,0
Economy,1,0,0,0,91,1,137,USA,0
Economy,2,2,0,0,222,1,7,USA,1
Business,1,0,0,0,8,0,2,EU,0
Economy,1,0,0,0,143,1,13,EU,0
Economy,2,0,0,0,5,0,4,EU,1
Economy,1,0,0,0,8,0,3,EU,0
Economy,1,0,0,0,45,0,8,EU,0
Business,1,0,0,0,91,1,15,EU,0
Premium Economy,1,0,0,0,119,0,13,USA,0
Economy,2,0,0,0,197,1,8,EU,0
Economy,2,0,0,0,8,0,6,USA,1
Economy,2,0,0,0,24,0,3,EU,0
Economy,2,0,0,0,115,0,2,EU,0
Economy,2,0,0,0,88,0,17,EU,0
Economy,1,0,0,0,25,0,4,EU,0
Business,1,0,0,0,36,1,59,EU,0
Economy,1,0,0,0,10,1,9,EU,0
Economy,1,0,0,0,71,1,33,USA,0
Economy,2,0,0,0,23,0,3,EU,0
Economy,1,0,0,0,15,0,4,EU,0
Economy,1,0,0,0,20,0,4,EU,0
Premium Economy,2,0,0,0,150,0,11,USA,0
Economy,1,0,0,0,57,0,9,EU,0
Economy,1,0,0,0,113,0,10,EU,0
Business,1,0,0,0,2,0,3,EU,0
Business,1,0,0,0,25,1,9,EU,0
Economy,1,0,0,0,199,0,8,AS,0
Economy,2,0,0,0,58,0,6,EU,0
Economy,1,0,0,0,146,0,90,AS,0
Economy,1,0,0,0,40,0,10,EU,0
Economy,1,0,0,0,96,0,36,EU,0
Economy,1,0,0,0,235,0,24,AS,0
Economy,1,0,0,0,40,1,8,AS,0
Economy,2,0,0,0,166,0,6,EU,0
Economy,1,0,0,0,14,0,12,EU,0
Economy,1,0,0,0,16,1,8,EU,0
Business,2,0,0,0,157,1,14,AF,0
Premium Economy,1,0,0,0,29,1,55,USA,0
Economy,1,0,0,0,238,0,41,AS,0
Premium Economy,1,0,0,0,20,0,11,EU,0
Economy,2,2,0,0,311,0,6,USA,1
Business,2,0,0,0,181,0,5,EU,0
Economy,2,0,0,0,46,0,4,EU,0
Economy,1,0,0,0,6,0,12,USA,0
Economy,1,0,0,0,34,1,273,USA,0
Economy,1,0,0,0,17,1,68,AS,0
Business,1,0,0,0,61,1,6,EU,0
Economy,1,0,0,0,21,0,23,EU,0
Economy,1,0,0,0,23,1,3,EU,0
Economy,2,0,1,0,139,0,10,EU,0
Business,2,0,0,0,19,0,4,EU,1
Economy,1,0,0,0,8,0,3,EU,0
Economy,2,0,0,0,47,0,3,EU,1
Economy,1,0,0,0,32,0,16,USA,0
Economy,1,0,0,0,14,0,7,AS,0
Economy,1,0,0,2,116,0,13,EU,0
Economy,1,0,0,0,136,1,17,EU,0
Premium Economy,1,0,0,0,15,0,2,EU,1
Business,2,0,0,0,104,1,12,EU,0
Economy,1,0,0,0,14,0,6,EU,0
Economy,2,0,0,0,141,1,10,EU,0
Economy,1,0,0,0,177,0,5,EU,0
Business,2,0,0,0,237,1,18,USA,0
Economy,1,0,0,0,24,1,10,EU,0
Economy,3,0,0,1,104,1,16,EU,0
Business,1,0,0,0,155,1,9,EU,0
Economy,1,0,0,0,2,0,7,EU,0
Economy,1,0,0,0,24,0,8,EU,0
Economy,1,0,0,0,90,0,4,EU,0
Economy,1,0,0,0,22,0,2,EU,0
Business,1,0,0,0,28,0,8,AF,0
Economy,1,0,0,0,5,0,2,EU,0
Economy,1,0,0,0,31,1,7,EU,0
Economy,1,0,0,0,126,0,8,EU,0
Economy,1,0,0,0,49,0,5,EU,0
Economy,1,0,0,0,63,1,37,EU,0
Economy,1,0,0,0,62,0,6,EU,0
Economy,2,0,0,0,69,0,9,AS,1
Economy,1,0,0,0,83,0,8,EU,0
Economy,7,0,0,0,347,0,8,EU,0
Economy,2,2,0,0,12,1,5,EU,0
Business,1,0,0,0,10,0,6,EU,0
Economy,3,0,0,1,104,0,9,EU,0
Economy,1,0,0,0,84,0,17,EU,0
Business,2,0,0,0,282,1,49,EU,0
Economy,2,0,0,0,45,0,7,EU,0
Economy,2,0,0,1,119,0,22,EU,0
Economy,2,0,1,0,153,0,10,EU,1
Business,1,0,0,0,112,0,3,EU,0
Economy,2,0,0,0,203,0,11,EU,0
Economy,3,0,0,0,178,1,19,EU,0
Economy,2,0,0,0,99,0,7,EU,0
Business,2,0,0,0,27,0,4,EU,1
Economy,3,0,0,0,36,0,6,EU,0
Economy,1,0,0,0,97,0,26,EU,0
Economy,1,0,0,0,114,0,29,EU,0
Economy,1,0,0,0,88,0,22,USA,0
Economy,1,0,0,0,143,0,10,EU,0
Premium Economy,1,0,0,0,2,0,4,EU,0
Premium Economy,2,0,0,0,280,0,6,USA,1
Economy,1,0,0,0,167,0,5,EU,0
Business,2,0,0,0,5,1,11,USA,0
Economy,2,0,0,0,31,0,3,EU,0
Economy,1,0,0,0,91,0,5,EU,0
Economy,2,0,0,0,19,0,8,EU,0
Premium Economy,1,0,0,0,41,0,4,EU,0
Business,2,0,0,0,333,1,6,EU,1
Premium Economy,2,0,0,0,30,0,5,EU,1
Economy,2,0,0,0,216,0,6,EU,1
Economy,1,0,0,0,12,0,2,EU,0
Economy,2,0,0,0,161,0,8,EU,0
Economy,2,2,0,0,180,1,168,AS,0
Economy,2,0,0,0,77,1,86,AF,0
Economy,2,0,0,0,70,0,6,EU,0
Economy,1,0,0,0,30,1,103,EU,0
Economy,4,0,0,0,99,0,7,EU,0
Economy,4,1,0,0,117,1,14,EU,0
Economy,2,0,0,0,10,0,8,EU,0
Economy,1,0,0,0,78,1,77,AS,0
Economy,2,0,1,0,12,0,3,EU,0
Economy,1,0,0,0,14,0,4,EU,0
Economy,1,0,0,0,81,0,9,EU,0
Economy,1,0,0,0,63,1,214,USA,0
Economy,2,1,0,0,180,0,9,AF,1
Economy,1,1,0,0,187,0,4,EU,0
Economy,1,0,0,0,49,0,2,EU,0
Economy,3,0,0,0,95,1,11,USA,0
Economy,1,0,0,0,36,0,7,EU,0
Economy,2,0,0,0,39,0,4,USA,0
Economy,2,0,0,0,176,0,5,EU,0
Premium Economy,1,0,0,0,206,0,10,AF,0
Economy,1,0,0,1,62,1,12,EU,0
Economy,1,0,0,0,103,0,18,EU,0
Economy,2,0,0,0,32,0,5,EU,0
Economy,1,0,0,0,110,1,21,AS,0
Economy,2,0,0,0,85,0,2,EU,0
Economy,2,0,0,0,151,0,8,AS,0
Economy,1,0,0,0,57,0,16,EU,0
Economy,3,0,0,0,158,0,4,EU,1
Business,1,0,0,0,50,0,12,SA,0
Economy,1,0,0,0,29,0,106,USA,0
Economy,2,0,0,0,19,0,5,EU,0
Economy,1,0,0,0,64,1,37,EU,0
Economy,1,0,0,0,218,1,122,EU,0
Economy,2,0,0,0,100,0,3,EU,0
Economy,1,0,0,0,35,0,11,EU,0
Economy,2,0,0,1,175,0,5,EU,0
Economy,1,0,0,0,66,0,3,AS,0
Economy,1,0,0,0,14,1,30,EU,0
Economy,2,2,0,0,70,1,27,AF,0
Economy,2,2,0,0,303,0,10,AS,0
Economy,1,0,0,0,15,1,53,AS,0
Economy,1,0,0,0,62,0,12,EU,0
Economy,2,2,0,0,68,0,9,AS,1
Economy,2,0,1,0,24,0,4,EU,0
Business,1,0,0,0,7,0,5,EU,0
Business,1,0,0,0,23,0,2,EU,0
Economy,1,0,0,0,25,0,5,USA,0
Economy,1,0,0,0,20,1,23,EU,0
Economy,2,0,0,0,196,0,14,USA,1
Economy,1,0,0,0,17,1,72,EU,0
Economy,1,0,0,0,97,0,13,EU,0
Economy,2,2,0,0,130,0,13,EU,0
Economy,2,0,0,0,115,1,46,USA,0
Economy,1,0,0,0,132,0,3,EU,1
Economy,2,0,0,0,32,0,9,SA,0
Economy,2,0,0,0,43,1,4,EU,1
Economy,1,0,0,0,82,0,22,AF,0
Economy,1,0,0,0,3,0,5,EU,0
Economy,2,0,0,0,11,0,9,USA,1
Business,1,0,0,0,95,1,5,EU,0
Business,3,0,0,0,3,0,8,EU,1
Premium Economy,2,0,0,0,220,1,11,EU,0
Economy,1,0,0,0,23,0,30,EU,0
Economy,2,1,0,0,235,0,7,USA,1
Economy,1,0,0,0,18,0,5,EU,0
Business,2,0,0,1,76,1,22,EU,0
Economy,1,0,0,0,35,0,4,EU,0
Economy,1,0,0,0,32,0,15,EU,0
Premium Economy,1,0,0,0,7,0,7,EU,0
Premium Economy,3,0,0,0,67,0,13,USA,0
Business,2,0,0,0,208,1,16,USA,1
Economy,2,1,0,0,74,1,23,EU,0
Economy,1,0,0,0,8,0,10,AS,0
Business,1,0,0,0,23,1,16,EU,0
Business,1,0,0,0,44,1,24,EU,0
Economy,1,0,0,0,97,0,10,EU,0
Economy,2,1,0,1,205,0,4,EU,0
Economy,2,0,0,2,172,1,21,EU,0
Economy,2,0,0,1,85,0,20,USA,0
Economy,1,0,0,0,108,1,24,USA,0
Economy,2,0,0,0,74,1,14,USA,0
Premium Economy,2,0,0,0,61,0,19,USA,0
Economy,4,0,0,0,209,0,3,EU,0
Economy,1,0,0,0,235,1,30,EU,0
Economy,1,0,0,0,35,1,176,EU,0
Economy,1,0,0,0,16,1,14,EU,0
Economy,2,0,0,0,211,1,4,EU,0
Economy,1,0,0,0,20,1,4,EU,0
Economy,1,0,0,0,279,1,21,EU,0
Business,1,0,0,0,15,0,2,EU,0
Economy,1,0,0,0,21,0,6,USA,0
Economy,5,0,0,0,170,0,5,EU,0
Economy,1,0,0,0,7,0,7,EU,0
Business,2,0,0,0,218,0,12,AF,0
Economy,7,1,0,0,299,1,10,USA,1
Premium Economy,1,0,0,0,247,0,8,EU,1
Economy,2,0,0,0,48,0,8,EU,0
Economy,1,0,0,0,30,0,15,EU,0
Economy,2,0,0,0,51,0,9,EU,0
Premium Economy,1,0,0,0,31,0,3,USA,0
Premium Economy,1,0,0,0,61,0,2,EU,0
Economy,1,0,0,0,73,1,28,EU,0
Economy,1,0,0,0,96,1,3,EU,0
Premium Economy,1,0,0,0,37,0,14,AS,0
Economy,1,0,0,0,4,0,3,EU,0
Economy,1,0,0,0,22,0,4,EU,0
Economy,1,0,1,0,97,0,11,EU,0
Business,1,0,0,0,22,1,8,AS,0
Economy,1,0,0,0,21,0,2,EU,0
Economy,1,0,0,0,37,0,8,AS,0
Economy,2,0,0,0,163,0,9,USA,1
Economy,2,0,0,0,103,1,16,USA,0
Business,2,0,0,0,104,1,10,USA,0
Economy,2,0,0,0,215,1,15,EU,0
Premium Economy,2,1,0,0,51,1,15,EU,0
Economy,2,0,0,0,83,0,11,EU,0
Economy,2,0,0,0,57,0,28,EU,0
Economy,4,1,0,0,241,0,15,USA,0
Economy,4,0,0,0,87,0,8,EU,1
Economy,2,0,0,0,162,0,38,AS,0
Economy,1,2,0,0,5,1,32,AS,0
Business,2,0,0,0,245,0,17,USA,0
Economy,2,0,0,0,68,1,25,EU,0
Economy,1,0,1,0,206,1,42,AF,0
Economy,1,0,0,0,6,0,3,EU,0
Business,1,0,0,0,13,0,10,EU,0
Economy,1,2,0,0,57,1,23,AS,0
Economy,1,0,0,0,48,0,52,EU,0
Economy,1,0,0,0,56,0,2,EU,0
Business,1,0,0,0,31,1,5,EU,0
Economy,2,0,0,0,13,0,6,USA,0
Economy,1,0,0,0,51,0,3,EU,0
Economy,2,0,0,0,42,0,4,EU,0
Economy,2,0,0,0,7,0,4,EU,1
Economy,1,0,0,0,103,1,22,EU,0
Economy,1,0,0,0,219,0,8,EU,0
Economy,1,0,0,0,10,0,13,AS,0
Economy,1,0,0,0,81,0,11,EU,0
Economy,1,0,0,0,80,1,31,AS,0
Economy,1,0,0,0,44,1,2,EU,0
Business,2,0,0,0,195,0,16,USA,1
Economy,1,0,0,0,305,1,11,AF,0
Economy,1,0,0,0,12,0,3,EU,0
Economy,2,0,0,0,105,0,4,EU,1
Economy,2,0,0,0,171,0,4,EU,1
Economy,2,0,0,0,156,1,14,USA,0
Economy,1,0,0,0,20,0,3,EU,0
Economy,4,0,0,0,27,0,4,EU,0
Economy,1,0,0,0,49,0,9,SA,0
Economy,2,0,0,0,3,0,12,USA,1
Economy,2,0,0,0,121,0,13,EU,0
Economy,1,0,0,1,120,1,28,AF,0
Economy,1,0,0,0,21,0,4,EU,0
Economy,1,0,0,0,333,0,13,EU,0
Premium Economy,4,0,0,0,231,0,4,EU,1
Economy,2,0,0,0,54,0,9,EU,0
Economy,1,0,0,0,81,0,5,EU,0
Economy,2,0,0,0,23,0,3,EU,0
Economy,1,0,0,0,32,0,17,AS,0
Premium Economy,2,0,0,0,110,0,14,USA,0
Economy,1,0,0,0,3,1,7,USA,0
Economy,2,0,0,0,216,0,4,EU,1
Economy,4,2,0,0,308,0,14,USA,1
Business,1,0,0,0,79,1,19,AS,0
Business,2,1,0,0,159,0,12,EU,0
Economy,2,0,0,0,105,0,3,EU,1
Economy,2,0,0,0,135,1,11,USA,1
Premium Economy,2,1,0,1,260,1,17,EU,0
Economy,1,0,0,0,7,0,3,EU,0
Economy,1,0,0,0,12,1,13,EU,0
Economy,2,0,0,0,33,0,7,EU,0
Economy,1,0,0,0,177,0,13,AS,0
Economy,1,0,0,0,104,0,4,EU,0
Economy,2,0,0,0,177,1,16,EU,0
Economy,2,0,0,0,201,0,14,USA,0
Economy,2,0,0,0,6,0,4,EU,0
Business,2,0,0,1,136,0,8,AS,0
Economy,1,0,0,0,11,0,10,EU,0
Economy,2,0,0,0,15,1,5,USA,1
Economy,3,0,0,0,190,0,6,EU,0
Economy,1,0,0,0,3,1,9,EU,0
Economy,1,0,0,0,48,0,6,USA,0
Economy,1,0,0,0,72,0,9,EU,0
Economy,1,0,0,0,4,0,8,AF,0
Economy,1,0,0,0,27,0,6,EU,0
Economy,2,1,0,0,101,1,11,USA,0
First,2,0,0,0,57,0,24,AF,0
Economy,1,0,0,0,105,1,17,EU,0
Economy,1,0,0,0,11,0,4,EU,0
Business,2,0,0,0,307,1,20,EU,0
Economy,2,0,0,0,243,1,6,EU,1
Economy,1,0,0,0,77,0,17,USA,0
Economy,2,0,0,0,280,0,9,EU,0
Economy,1,0,0,0,44,1,21,EU,0
Economy,2,0,0,0,144,0,6,EU,0
Economy,2,1,0,0,20,0,4,EU,0
Premium Economy,1,0,0,0,138,0,17,AF,0
Economy,1,0,0,0,45,0,7,USA,0
Business,2,0,0,0,63,0,8,EU,1
Economy,2,0,0,0,148,1,13,USA,1
Premium Economy,1,0,0,0,244,1,6,EU,0
Economy,2,0,0,0,47,1,17,USA,0
Economy,1,0,0,0,76,0,33,USA,0
Business,1,0,0,0,67,0,6,EU,0
Economy,1,0,0,0,184,0,12,USA,0
Economy,1,0,0,0,261,1,15,EU,1
Business,2,0,1,0,180,1,9,AF,1
Premium Economy,3,0,0,0,141,0,4,USA,0
Business,1,0,0,0,81,0,6,EU,0
Economy,1,0,0,0,14,0,24,EU,0
Economy,2,0,0,0,26,0,4,EU,0
Economy,4,1,0,0,204,0,17,AF,0
Economy,1,0,0,0,50,0,5,USA,0
Economy,1,0,0,0,70,0,15,EU,0
Economy,4,0,0,0,348,0,8,EU,0
Business,1,0,0,0,20,0,4,EU,0
Business,1,0,0,0,95,0,3,EU,0
Economy,2,0,0,0,181,0,4,EU,0
Economy,4,0,0,0,244,0,6,USA,1
Economy,1,0,0,0,91,0,54,EU,0
Economy,2,0,0,0,168,0,13,AF,0
Economy,1,0,0,0,8,0,4,EU,0
Economy,1,0,0,0,73,1,5,EU,0
Economy,1,0,0,0,209,0,17,USA,0
Premium Economy,2,2,0,0,63,0,10,EU,0
Economy,2,0,0,0,29,0,11,EU,0
Economy,2,0,0,0,59,1,9,USA,1
Economy,1,0,0,0,29,0,4,EU,0
Economy,2,0,0,0,181,1,11,EU,0
Economy,3,0,0,0,102,0,3,EU,0
Premium Economy,2,0,0,0,159,1,12,EU,0
Economy,1,0,0,0,3,0,4,EU,0
Premium Economy,1,0,0,0,6,1,13,AF,0
Economy,1,0,0,0,6,0,2,EU,0
Economy,1,0,0,0,185,1,14,EU,0
Economy,2,0,0,0,162,0,23,EU,0
Business,2,0,0,0,170,0,5,EU,1
Economy,1,0,0,0,16,0,3,EU,0
Economy,1,0,0,0,116,0,3,EU,0
Economy,1,0,0,0,16,1,11,EU,0
Economy,2,1,0,0,227,1,36,EU,0
Economy,2,0,0,0,277,1,5,EU,1
Economy,1,0,0,0,3,0,14,EU,0
Economy,1,0,0,0,77,1,10,EU,0
Economy,1,0,0,0,5,0,3,EU,0
Economy,1,0,0,0,54,1,9,EU,0
Economy,3,0,0,1,11,0,4,EU,0
Economy,2,0,0,0,172,0,13,AS,0
Economy,2,0,0,0,93,0,10,USA,0
Economy,1,0,0,0,28,0,4,EU,0
Economy,2,2,0,0,270,0,3,EU,0
Economy,2,0,0,0,175,0,8,USA,0
Economy,1,0,0,0,14,1,26,AS,0
Economy,2,0,0,0,51,0,7,EU,1
Economy,1,0,0,0,2,1,6,EU,0
Economy,1,0,0,0,6,0,2,EU,0
Economy,1,0,0,0,31,1,7,EU,0
Economy,2,0,0,0,52,1,8,USA,0
Economy,2,0,0,0,71,0,5,EU,0
Economy,2,0,0,0,262,1,21,USA,0
Economy,2,0,0,0,20,0,4,EU,0
Economy,2,2,0,0,89,1,6,EU,1
Economy,2,0,0,0,178,0,11,USA,0
Economy,1,0,0,0,45,0,2,EU,0
Economy,1,0,0,0,117,0,25,EU,0
Economy,2,0,0,0,78,0,4,EU,1
Economy,1,0,0,0,203,0,3,EU,0
Economy,2,0,0,0,28,1,16,EU,0
Economy,2,0,0,0,12,0,2,EU,0
Economy,2,0,0,0,14,1,24,AS,0
Economy,1,0,0,0,22,0,3,EU,0
Economy,2,0,0,0,98,1,5,EU,1
Economy,2,0,0,0,320,1,30,EU,0
Economy,1,0,0,0,4,0,15,USA,0
Economy,1,0,0,0,169,0,6,EU,0
Business,1,0,0,0,255,0,9,EU,0
Economy,5,0,0,0,125,0,8,EU,0
Economy,1,0,0,0,21,1,22,USA,0
Premium Economy,2,0,0,0,240,1,14,EU,0
Premium Economy,2,0,0,0,312,0,18,USA,1
Economy,2,0,0,0,101,0,8,USA,0
Economy,2,0,0,0,44,0,19,EU,0
Economy,2,2,0,0,114,0,8,EU,0
Premium Economy,1,0,0,0,27,0,10,EU,0
Business,2,0,0,0,75,0,9,EU,0
Economy,2,0,0,0,189,1,12,EU,0
Economy,2,0,0,0,3,0,4,EU,0
Economy,1,0,0,0,26,0,8,EU,0
Business,1,0,0,0,39,0,8,AF,0
Economy,2,0,0,0,346,0,4,EU,0
Economy,1,0,0,0,32,1,4,EU,0
Economy,2,0,0,0,200,0,4,EU,0
Premium Economy,1,0,0,0,343,0,13,AS,0
Economy,2,0,0,0,81,0,5,EU,0
Business,1,0,0,0,102,0,3,EU,0
Economy,1,0,0,0,69,1,20,AS,0
Economy,2,0,0,0,111,0,10,USA,1
Premium Economy,1,0,0,0,166,0,143,EU,0
